TABLE NO.  2
 ID          VMAX        KM          V2          KA
  1.0000E+00  5.1026E+03  5.3611E+02  4.2910E+01  1.2000E+00
  2.0000E+00  3.9181E+03  1.0952E+03  2.2064E+01  1.2000E+00
  3.0000E+00  3.7745E+03  9.6188E+02  5.8676E+01  1.2000E+00
  4.0000E+00  4.6824E+03  1.1806E+03  9.7181E+01  1.2000E+00
  5.0000E+00  4.4426E+03  8.1062E+02  5.5656E+01  1.2000E+00
  6.0000E+00  5.2933E+03  1.6181E+03  5.2179E+01  1.2000E+00
  7.0000E+00  3.1026E+03  6.0015E+02  3.3794E+01  1.2000E+00
  8.0000E+00  4.0615E+03  1.2428E+03  5.6407E+01  1.2000E+00
  9.0000E+00  4.6367E+03  8.1806E+02  4.0867E+01  1.2000E+00
  1.0000E+01  4.7386E+03  1.6605E+03  4.5889E+01  1.2000E+00
  1.1000E+01  4.5950E+03  6.1066E+02  4.8795E+01  1.2000E+00
  1.2000E+01  5.2636E+03  1.0308E+03  3.9616E+01  1.2000E+00
  1.3000E+01  3.9846E+03  9.1931E+02  5.7566E+01  1.2000E+00
  1.4000E+01  4.1458E+03  1.3369E+03  4.7184E+01  1.2000E+00
  1.5000E+01  2.7380E+03  8.5742E+02  2.4117E+01  1.2000E+00
  1.6000E+01  3.9072E+03  9.5380E+02  4.7612E+01  1.2000E+00
  1.7000E+01  2.6411E+03  9.5711E+02  3.9550E+01  1.2000E+00
  1.8000E+01  4.4272E+03  1.2006E+03  3.8712E+01  1.2000E+00
  1.9000E+01  2.9550E+03  5.5724E+02  4.3464E+01  1.2000E+00
  2.0000E+01  5.4811E+03  5.5924E+02  5.3582E+01  1.2000E+00
  2.1000E+01  6.3324E+03  8.7562E+02  4.1192E+01  1.2000E+00
  2.2000E+01  4.4141E+03  1.0331E+03  6.6934E+01  1.2000E+00
  2.3000E+01  3.7760E+03  6.0743E+02  4.4585E+01  1.2000E+00
  2.4000E+01  4.5113E+03  1.5710E+03  6.2911E+01  1.2000E+00
  2.5000E+01  4.8811E+03  9.0092E+02  5.5043E+01  1.2000E+00
  2.6000E+01  4.7387E+03  1.0592E+03  7.3731E+01  1.2000E+00
  2.7000E+01  5.3986E+03  1.1017E+03  4.6424E+01  1.2000E+00
  2.8000E+01  3.1000E+03  1.0552E+03  6.3827E+01  1.2000E+00
  2.9000E+01  3.0128E+03  7.3629E+02  3.3924E+01  1.2000E+00
  3.0000E+01  4.8741E+03  1.5048E+03  7.7554E+01  1.2000E+00
  3.1000E+01  3.2141E+03  7.3008E+02  2.8127E+01  1.2000E+00
  3.2000E+01  6.0020E+03  1.0052E+03  6.8007E+01  1.2000E+00
  3.3000E+01  3.1248E+03  8.0931E+02  3.6931E+01  1.2000E+00
  3.4000E+01  3.6652E+03  7.9705E+02  5.2177E+01  1.2000E+00
  3.5000E+01  4.6247E+03  1.0913E+03  4.2584E+01  1.2000E+00
  3.6000E+01  4.4941E+03  1.2205E+03  7.3952E+01  1.2000E+00
  3.7000E+01  5.7220E+03  1.0924E+03  4.6704E+01  1.2000E+00
  3.8000E+01  2.4987E+03  7.4081E+02  4.1256E+01  1.2000E+00
  3.9000E+01  6.3748E+03  1.2080E+03  6.7299E+01  1.2000E+00
  4.0000E+01  7.4782E+03  8.2806E+02  4.2997E+01  1.2000E+00
  4.1000E+01  3.0616E+03  7.3528E+02  5.0829E+01  1.2000E+00
  4.2000E+01  2.8245E+03  1.2260E+03  5.1646E+01  1.2000E+00
  4.3000E+01  2.8359E+03  6.6195E+02  3.4134E+01  1.2000E+00
  4.4000E+01  4.8975E+03  9.2304E+02  6.2186E+01  1.2000E+00
  4.5000E+01  7.1924E+03  1.5748E+03  9.7054E+01  1.2000E+00
  4.6000E+01  3.2907E+03  6.1246E+02  3.3596E+01  1.2000E+00
  4.7000E+01  3.5887E+03  1.4958E+03  6.6394E+01  1.2000E+00
  4.8000E+01  5.4598E+03  1.2341E+03  7.7142E+01  1.2000E+00
  4.9000E+01  5.2608E+03  1.1192E+03  6.4290E+01  1.2000E+00
  5.0000E+01  4.8355E+03  1.2266E+03  4.7387E+01  1.2000E+00
  5.1000E+01  2.9423E+03  1.1105E+03  3.0658E+01  1.2000E+00
  5.2000E+01  3.3543E+03  7.0861E+02  3.0769E+01  1.2000E+00
  5.3000E+01  3.6901E+03  1.0963E+03  6.5971E+01  1.2000E+00
  5.4000E+01  2.3329E+03  7.5882E+02  2.9859E+01  1.2000E+00
  5.5000E+01  3.4250E+03  7.7941E+02  4.8116E+01  1.2000E+00
  5.6000E+01  4.9749E+03  1.0976E+03  5.6407E+01  1.2000E+00
  5.7000E+01  7.0977E+03  8.6766E+02  4.6139E+01  1.2000E+00
  5.8000E+01  3.2715E+03  8.2626E+02  2.9646E+01  1.2000E+00
  5.9000E+01  1.9907E+03  8.7670E+02  3.4701E+01  1.2000E+00
  6.0000E+01  5.8813E+03  1.1022E+03  5.4112E+01  1.2000E+00
