TABLE NO.  2
 ID          VMAX        KM          V2          KA
  1.0000E+00  5.1026E+03  1.0000E+03  1.8441E+01  1.2000E+00
  2.0000E+00  2.0581E+03  1.0000E+03  5.0981E+01  1.2000E+00
  3.0000E+00  2.8328E+03  1.0000E+03  4.4672E+01  1.2000E+00
  4.0000E+00  4.4084E+03  1.0000E+03  4.8923E+01  1.2000E+00
  5.0000E+00  3.4898E+03  1.0000E+03  6.5209E+01  1.2000E+00
  6.0000E+00  4.7195E+03  1.0000E+03  3.8379E+01  1.2000E+00
  7.0000E+00  3.2865E+03  1.0000E+03  8.8299E+01  1.2000E+00
  8.0000E+00  3.1428E+03  1.0000E+03  4.0377E+01  1.2000E+00
  9.0000E+00  3.7519E+03  1.0000E+03  4.7936E+01  1.2000E+00
  1.0000E+01  3.7072E+03  1.0000E+03  4.3238E+01  1.2000E+00
  1.1000E+01  3.1553E+03  1.0000E+03  5.7848E+01  1.2000E+00
  1.2000E+01  3.0381E+03  1.0000E+03  8.6983E+01  1.2000E+00
  1.3000E+01  3.1384E+03  1.0000E+03  4.9397E+01  1.2000E+00
  1.4000E+01  5.1408E+03  1.0000E+03  6.1688E+01  1.2000E+00
  1.5000E+01  3.2211E+03  1.0000E+03  4.7658E+01  1.2000E+00
  1.6000E+01  3.9654E+03  1.0000E+03  6.0642E+01  1.2000E+00
  1.7000E+01  2.5857E+03  1.0000E+03  5.4864E+01  1.2000E+00
  1.8000E+01  3.6201E+03  1.0000E+03  3.8898E+01  1.2000E+00
  1.9000E+01  4.6590E+03  1.0000E+03  3.8991E+01  1.2000E+00
  2.0000E+01  2.9550E+03  1.0000E+03  3.4532E+01  1.2000E+00
  2.1000E+01  4.5219E+03  1.0000E+03  8.3839E+01  1.2000E+00
  2.2000E+01  3.1976E+03  1.0000E+03  6.0283E+01  1.2000E+00
  2.3000E+01  3.1735E+03  1.0000E+03  4.9637E+01  1.2000E+00
  2.4000E+01  3.0632E+03  1.0000E+03  2.5011E+01  1.2000E+00
  2.5000E+01  4.9983E+03  1.0000E+03  5.8033E+01  1.2000E+00
  2.6000E+01  4.7282E+03  1.0000E+03  4.6070E+01  1.2000E+00
  2.7000E+01  4.9297E+03  1.0000E+03  3.2365E+01  1.2000E+00
  2.8000E+01  2.8994E+03  1.0000E+03  2.5031E+01  1.2000E+00
  2.9000E+01  5.3126E+03  1.0000E+03  6.6473E+01  1.2000E+00
  3.0000E+01  6.9908E+03  1.0000E+03  5.2838E+01  1.2000E+00
  3.1000E+01  1.9334E+03  1.0000E+03  4.2099E+01  1.2000E+00
  3.2000E+01  3.7304E+03  1.0000E+03  5.0899E+01  1.2000E+00
  3.3000E+01  6.1616E+03  1.0000E+03  9.7208E+01  1.2000E+00
  3.4000E+01  3.8109E+03  1.0000E+03  3.5801E+01  1.2000E+00
  3.5000E+01  3.6192E+03  1.0000E+03  4.0559E+01  1.2000E+00
  3.6000E+01  6.3377E+03  1.0000E+03  6.1393E+01  1.2000E+00
  3.7000E+01  2.9885E+03  1.0000E+03  3.2505E+01  1.2000E+00
  3.8000E+01  4.7074E+03  1.0000E+03  7.0095E+01  1.2000E+00
  3.9000E+01  5.7220E+03  1.0000E+03  5.7342E+01  1.2000E+00
  4.0000E+01  7.0026E+03  1.0000E+03  3.6923E+01  1.2000E+00
  4.1000E+01  5.5000E+03  1.0000E+03  2.8967E+01  1.2000E+00
  4.2000E+01  4.6278E+03  1.0000E+03  6.1191E+01  1.2000E+00
  4.3000E+01  5.6378E+03  1.0000E+03  4.9982E+01  1.2000E+00
  4.4000E+01  2.8679E+03  1.0000E+03  7.0973E+01  1.2000E+00
  4.5000E+01  4.0284E+03  1.0000E+03  5.2870E+01  1.2000E+00
  4.6000E+01  3.8212E+03  1.0000E+03  4.3165E+01  1.2000E+00
  4.7000E+01  3.0646E+03  1.0000E+03  3.6578E+01  1.2000E+00
  4.8000E+01  4.3050E+03  1.0000E+03  4.9075E+01  1.2000E+00
  4.9000E+01  4.1175E+03  1.0000E+03  4.7659E+01  1.2000E+00
  5.0000E+01  2.7753E+03  1.0000E+03  1.0510E+02  1.2000E+00
  5.1000E+01  3.4846E+03  1.0000E+03  8.2946E+01  1.2000E+00
  5.2000E+01  5.1121E+03  1.0000E+03  4.8784E+01  1.2000E+00
  5.3000E+01  3.7304E+03  1.0000E+03  3.6167E+01  1.2000E+00
  5.4000E+01  5.0384E+03  1.0000E+03  3.0527E+01  1.2000E+00
  5.5000E+01  3.5829E+03  1.0000E+03  8.3377E+01  1.2000E+00
  5.6000E+01  5.5910E+03  1.0000E+03  6.9241E+01  1.2000E+00
  5.7000E+01  3.9705E+03  1.0000E+03  3.4188E+01  1.2000E+00
  5.8000E+01  3.4250E+03  1.0000E+03  3.2590E+01  1.2000E+00
  5.9000E+01  3.2465E+03  1.0000E+03  7.0443E+01  1.2000E+00
  6.0000E+01  3.2855E+03  1.0000E+03  5.5656E+01  1.2000E+00
